Region,CountryName,Year,Series,Value
108,Burundi,2015,GDP in current prices (millions of US dollars),2810.5316
108,Burundi,2017,GDP in current prices (millions of US dollars),3217.0168
108,Burundi,2018,GDP in current prices (millions of US dollars),3285.1503
132,Cabo Verde,1985,GDP in current prices (millions of US dollars),156.6873
132,Cabo Verde,1995,GDP in current prices (millions of US dollars),557.9535
132,Cabo Verde,2005,GDP in current prices (millions of US dollars),1105.394
132,Cabo Verde,2010,GDP in current prices (millions of US dollars),1664.3106
132,Cabo Verde,2015,GDP in current prices (millions of US dollars),1596.1541
132,Cabo Verde,2017,GDP in current prices (millions of US dollars),1769.7865
132,Cabo Verde,2018,GDP in current prices (millions of US dollars),1976.8147
116,Cambodia,1985,GDP in current prices (millions of US dollars),1059.2951
116,Cambodia,1995,GDP in current prices (millions of US dollars),3309.356
116,Cambodia,2005,GDP in current prices (millions of US dollars),6293.0483
116,Cambodia,2010,GDP in current prices (millions of US dollars),11242.2788
116,Cambodia,2015,GDP in current prices (millions of US dollars),18049.9539
116,Cambodia,2017,GDP in current prices (millions of US dollars),22177.2006
116,Cambodia,2018,GDP in current prices (millions of US dollars),24571.7536
120,Cameroon,1985,GDP in current prices (millions of US dollars),9597.1064
120,Cameroon,1995,GDP in current prices (millions of US dollars),9641.3075
120,Cameroon,2005,GDP in current prices (millions of US dollars),17944.0827
120,Cameroon,2010,GDP in current prices (millions of US dollars),26143.7528
120,Cameroon,2015,GDP in current prices (millions of US dollars),30905.2835
120,Cameroon,2017,GDP in current prices (millions of US dollars),35009.2598
120,Cameroon,2018,GDP in current prices (millions of US dollars),38694.1598
124,Canada,1985,GDP in current prices (millions of US dollars),366185.3557
124,Canada,1995,GDP in current prices (millions of US dollars),605923.3883
124,Canada,2005,GDP in current prices (millions of US dollars),1173143.271
124,Canada,2010,GDP in current prices (millions of US dollars),1617265.764
124,Canada,2015,GDP in current prices (millions of US dollars),1556127.179
124,Canada,2017,GDP in current prices (millions of US dollars),1650187.054
124,Canada,2018,GDP in current prices (millions of US dollars),1712562.076
136,Cayman Islands,1985,GDP in current prices (millions of US dollars),548.4981
136,Cayman Islands,1995,GDP in current prices (millions of US dollars),1708.8685
136,Cayman Islands,2005,GDP in current prices (millions of US dollars),4009.7812
136,Cayman Islands,2010,GDP in current prices (millions of US dollars),4276.5117
136,Cayman Islands,2015,GDP in current prices (millions of US dollars),4784.7037
136,Cayman Islands,2017,GDP in current prices (millions of US dollars),5225.232
136,Cayman Islands,2018,GDP in current prices (millions of US dollars),5485.2219
140,Central African Republic,1985,GDP in current prices (millions of US dollars),904.8833
140,Central African Republic,1995,GDP in current prices (millions of US dollars),1167.0205
140,Central African Republic,2005,GDP in current prices (millions of US dollars),1412.8057
140,Central African Republic,2010,GDP in current prices (millions of US dollars),2033.8139
140,Central African Republic,2015,GDP in current prices (millions of US dollars),1632.1361
140,Central African Republic,2017,GDP in current prices (millions of US dollars),1997.3543
140,Central African Republic,2018,GDP in current prices (millions of US dollars),2243.1671
148,Chad,1985,GDP in current prices (millions of US dollars),986.893
148,Chad,1995,GDP in current prices (millions of US dollars),1643.2767
148,Chad,2005,GDP in current prices (millions of US dollars),6680.612
148,Chad,2010,GDP in current prices (millions of US dollars),10970.6281
148,Chad,2015,GDP in current prices (millions of US dollars),11690.46
148,Chad,2017,GDP in current prices (millions of US dollars),10394.0202
148,Chad,2018,GDP in current prices (millions of US dollars),11387.4244
152,Chile,1985,GDP in current prices (millions of US dollars),18984.5206
152,Chile,1995,GDP in current prices (millions of US dollars),75099.0737
152,Chile,2005,GDP in current prices (millions of US dollars),122964.812
152,Chile,2010,GDP in current prices (millions of US dollars),218537.5655
152,Chile,2015,GDP in current prices (millions of US dollars),243919.0853
152,Chile,2017,GDP in current prices (millions of US dollars),277746.4611
152,Chile,2018,GDP in current prices (millions of US dollars),298231.1335
156,China,1985,GDP in current prices (millions of US dollars),309838.5637
156,China,1995,GDP in current prices (millions of US dollars),734484.9676
156,China,2005,GDP in current prices (millions of US dollars),2285961.205
156,China,2010,GDP in current prices (millions of US dollars),6087192.374
156,China,2015,GDP in current prices (millions of US dollars),11015562.39
156,China,2017,GDP in current prices (millions of US dollars),12143572.14
156,China,2018,GDP in current prices (millions of US dollars),13608151.86
344,"China, Hong Kong SAR",1985,GDP in current prices (millions of US dollars),35699.7722
344,"China, Hong Kong SAR",1995,GDP in current prices (millions of US dollars),144652.2891
344,"China, Hong Kong SAR",2005,GDP in current prices (millions of US dollars),181569.304
344,"China, Hong Kong SAR",2010,GDP in current prices (millions of US dollars),228638.6785
344,"China, Hong Kong SAR",2015,GDP in current prices (millions of US dollars),309385.6226
344,"China, Hong Kong SAR",2017,GDP in current prices (millions of US dollars),341684.9196
344,"China, Hong Kong SAR",2018,GDP in current prices (millions of US dollars),362682.0182
446,"China, Macao SAR",1985,GDP in current prices (millions of US dollars),1348.8203
446,"China, Macao SAR",1995,GDP in current prices (millions of US dollars),6996.0706
446,"China, Macao SAR",2005,GDP in current prices (millions of US dollars),12092.2755
446,"China, Macao SAR",2010,GDP in current prices (millions of US dollars),28123.5824
446,"China, Macao SAR",2015,GDP in current prices (millions of US dollars),45361.903
446,"China, Macao SAR",2017,GDP in current prices (millions of US dollars),50559.4256
446,"China, Macao SAR",2018,GDP in current prices (millions of US dollars),54545.1342
170,Colombia,1985,GDP in current prices (millions of US dollars),48856.1149
170,Colombia,1995,GDP in current prices (millions of US dollars),109249.9371
170,Colombia,2005,GDP in current prices (millions of US dollars),145180.9617
170,Colombia,2010,GDP in current prices (millions of US dollars),286103.6432
170,Colombia,2015,GDP in current prices (millions of US dollars),293481.7531
170,Colombia,2017,GDP in current prices (millions of US dollars),311789.8744
170,Colombia,2018,GDP in current prices (millions of US dollars),330227.8696
174,Comoros,1985,GDP in current prices (millions of US dollars),239.886
174,Comoros,1995,GDP in current prices (millions of US dollars),483.2137
174,Comoros,2005,GDP in current prices (millions of US dollars),787.3381
174,Comoros,2010,GDP in current prices (millions of US dollars),907.094
174,Comoros,2015,GDP in current prices (millions of US dollars),988.1507
174,Comoros,2017,GDP in current prices (millions of US dollars),1065.0193
174,Comoros,2018,GDP in current prices (millions of US dollars),1165.6904
178,Congo,1985,GDP in current prices (millions of US dollars),2338.6435
178,Congo,1995,GDP in current prices (millions of US dollars),2207.3805
178,Congo,2005,GDP in current prices (millions of US dollars),6349.7799
178,Congo,2010,GDP in current prices (millions of US dollars),13678.0119
178,Congo,2015,GDP in current prices (millions of US dollars),11091.5347
178,Congo,2017,GDP in current prices (millions of US dollars),10978.9713
178,Congo,2018,GDP in current prices (millions of US dollars),14173.1883
184,Cook Islands,1985,GDP in current prices (millions of US dollars),30.7817
184,Cook Islands,1995,GDP in current prices (millions of US dollars),115.572
184,Cook Islands,2005,GDP in current prices (millions of US dollars),199.1965
184,Cook Islands,2010,GDP in current prices (millions of US dollars),240.7884
184,Cook Islands,2015,GDP in current prices (millions of US dollars),302.1735
184,Cook Islands,2017,GDP in current prices (millions of US dollars),345.609
184,Cook Islands,2018,GDP in current prices (millions of US dollars),362.7139
188,Costa Rica,1985,GDP in current prices (millions of US dollars),4988.7735
188,Costa Rica,1995,GDP in current prices (millions of US dollars),11507.1202
188,Costa Rica,2005,GDP in current prices (millions of US dollars),19952.1548
188,Costa Rica,2010,GDP in current prices (millions of US dollars),37268.6352
188,Costa Rica,2015,GDP in current prices (millions of US dollars),54775.9976
188,Costa Rica,2017,GDP in current prices (millions of US dollars),58174.5502
188,Costa Rica,2018,GDP in current prices (millions of US dollars),60126.0148
384,Côte d’Ivoire,1985,GDP in current prices (millions of US dollars),6977.6506
384,Côte d’Ivoire,1995,GDP in current prices (millions of US dollars),11104.9133
384,Côte d’Ivoire,2005,GDP in current prices (millions of US dollars),17084.9275
384,Côte d’Ivoire,2010,GDP in current prices (millions of US dollars),24884.504
384,Côte d’Ivoire,2015,GDP in current prices (millions of US dollars),33119.3633
384,Côte d’Ivoire,2017,GDP in current prices (millions of US dollars),38147.8369
384,Côte d’Ivoire,2018,GDP in current prices (millions of US dollars),43028.0572
191,Croatia,1995,GDP in current prices (millions of US dollars),22417.6458
191,Croatia,2005,GDP in current prices (millions of US dollars),45386.4683
191,Croatia,2010,GDP in current prices (millions of US dollars),59807.8448
191,Croatia,2015,GDP in current prices (millions of US dollars),49530.6253
191,Croatia,2017,GDP in current prices (millions of US dollars),55319.3655
191,Croatia,2018,GDP in current prices (millions of US dollars),60991.1831
192,Cuba,1985,GDP in current prices (millions of US dollars),22921.2169
192,Cuba,1995,GDP in current prices (millions of US dollars),30428.1439
192,Cuba,2005,GDP in current prices (millions of US dollars),42643.6
192,Cuba,2010,GDP in current prices (millions of US dollars),64328
192,Cuba,2015,GDP in current prices (millions of US dollars),87205.6714
192,Cuba,2017,GDP in current prices (millions of US dollars),96851
192,Cuba,2018,GDP in current prices (millions of US dollars),100023
531,Curaçao,2005,GDP in current prices (millions of US dollars),2344.6373
531,Curaçao,2010,GDP in current prices (millions of US dollars),2951.3428
531,Curaçao,2015,GDP in current prices (millions of US dollars),3151.9108
531,Curaçao,2017,GDP in current prices (millions of US dollars),3116.6291
531,Curaçao,2018,GDP in current prices (millions of US dollars),3127.908
196,Cyprus,1985,GDP in current prices (millions of US dollars),2711.4496
196,Cyprus,1995,GDP in current prices (millions of US dollars),9933.0439
196,Cyprus,2005,GDP in current prices (millions of US dollars),18693.5103
196,Cyprus,2010,GDP in current prices (millions of US dollars),25707.0787
196,Cyprus,2015,GDP in current prices (millions of US dollars),19771.2226
196,Cyprus,2017,GDP in current prices (millions of US dollars),22638.4719
196,Cyprus,2018,GDP in current prices (millions of US dollars),24962.7802
203,Czechia,1995,GDP in current prices (millions of US dollars),59774.1956
203,Czechia,2005,GDP in current prices (millions of US dollars),136280.5951
203,Czechia,2010,GDP in current prices (millions of US dollars),207477.8579
203,Czechia,2015,GDP in current prices (millions of US dollars),186829.9405
203,Czechia,2017,GDP in current prices (millions of US dollars),215913.545
203,Czechia,2018,GDP in current prices (millions of US dollars),245225.8829
408,Dem. People's Rep. Korea,1985,GDP in current prices (millions of US dollars),12074.7361
408,Dem. People's Rep. Korea,1995,GDP in current prices (millions of US dollars),4849.2958
408,Dem. People's Rep. Korea,2005,GDP in current prices (millions of US dollars),13031.1968
408,Dem. People's Rep. Korea,2010,GDP in current prices (millions of US dollars),13945.1673
408,Dem. People's Rep. Korea,2015,GDP in current prices (millions of US dollars),16282.6014
408,Dem. People's Rep. Korea,2017,GDP in current prices (millions of US dollars),17364.7249
408,Dem. People's Rep. Korea,2018,GDP in current prices (millions of US dollars),17487.2611
180,Dem. Rep. of the Congo,1985,GDP in current prices (millions of US dollars),7524.2323
180,Dem. Rep. of the Congo,1995,GDP in current prices (millions of US dollars),8946.5796
180,Dem. Rep. of the Congo,2005,GDP in current prices (millions of US dollars),11964.5583
180,Dem. Rep. of the Congo,2010,GDP in current prices (millions of US dollars),21565.7465
180,Dem. Rep. of the Congo,2015,GDP in current prices (millions of US dollars),37917.6784
180,Dem. Rep. of the Congo,2017,GDP in current prices (millions of US dollars),37642.4645
180,Dem. Rep. of the Congo,2018,GDP in current prices (millions of US dollars),47146.0037
208,Denmark,1985,GDP in current prices (millions of US dollars),62658.5937
208,Denmark,1995,GDP in current prices (millions of US dollars),185008.0621
208,Denmark,2005,GDP in current prices (millions of US dollars),264466.8671
208,Denmark,2010,GDP in current prices (millions of US dollars),321995.3503
208,Denmark,2015,GDP in current prices (millions of US dollars),302673.038
208,Denmark,2017,GDP in current prices (millions of US dollars),329417.0974
208,Denmark,2018,GDP in current prices (millions of US dollars),355675.3109
262,Djibouti,1985,GDP in current prices (millions of US dollars),355.4094
262,Djibouti,1995,GDP in current prices (millions of US dollars),509.6314
262,Djibouti,2005,GDP in current prices (millions of US dollars),708.6332
262,Djibouti,2010,GDP in current prices (millions of US dollars),1243.6517
262,Djibouti,2015,GDP in current prices (millions of US dollars),2445.4846
262,Djibouti,2017,GDP in current prices (millions of US dollars),2766.8681
262,Djibouti,2018,GDP in current prices (millions of US dollars),2923.3626
212,Dominica,1985,GDP in current prices (millions of US dollars),116.8344
212,Dominica,1995,GDP in current prices (millions of US dollars),259.7149
212,Dominica,2005,GDP in current prices (millions of US dollars),370.4148
212,Dominica,2010,GDP in current prices (millions of US dollars),493.8259
212,Dominica,2015,GDP in current prices (millions of US dollars),540.8296
212,Dominica,2017,GDP in current prices (millions of US dollars),519.837
212,Dominica,2018,GDP in current prices (millions of US dollars),550.8926
214,Dominican Republic,1985,GDP in current prices (millions of US dollars),5617.9731
214,Dominican Republic,1995,GDP in current prices (millions of US dollars),15747.4039
214,Dominican Republic,2005,GDP in current prices (millions of US dollars),35510.4015
214,Dominican Republic,2010,GDP in current prices (millions of US dollars),53159.5696
214,Dominican Republic,2015,GDP in current prices (millions of US dollars),68802.0956
214,Dominican Republic,2017,GDP in current prices (millions of US dollars),76011.2744
214,Dominican Republic,2018,GDP in current prices (millions of US dollars),81298.5854
218,Ecuador,1985,GDP in current prices (millions of US dollars),17140.874
218,Ecuador,1995,GDP in current prices (millions of US dollars),24420.668
218,Ecuador,2005,GDP in current prices (millions of US dollars),41507.085
218,Ecuador,2010,GDP in current prices (millions of US dollars),69555.367
218,Ecuador,2015,GDP in current prices (millions of US dollars),99290.381
218,Ecuador,2017,GDP in current prices (millions of US dollars),104295.862
218,Ecuador,2018,GDP in current prices (millions of US dollars),108398.058
818,Egypt,1985,GDP in current prices (millions of US dollars),23784.328
818,Egypt,1995,GDP in current prices (millions of US dollars),65758.0364
818,Egypt,2005,GDP in current prices (millions of US dollars),94456.3218
818,Egypt,2010,GDP in current prices (millions of US dollars),214630.372
818,Egypt,2015,GDP in current prices (millions of US dollars),317744.5607
818,Egypt,2017,GDP in current prices (millions of US dollars),195135.2993
818,Egypt,2018,GDP in current prices (millions of US dollars),249751.0816
222,El Salvador,1985,GDP in current prices (millions of US dollars),1892.1862
222,El Salvador,1995,GDP in current prices (millions of US dollars),8921.9471
222,El Salvador,2005,GDP in current prices (millions of US dollars),14698.0014
222,El Salvador,2010,GDP in current prices (millions of US dollars),18447.9224
222,El Salvador,2015,GDP in current prices (millions of US dollars),23438.2379
222,El Salvador,2017,GDP in current prices (millions of US dollars),24927.9737
222,El Salvador,2018,GDP in current prices (millions of US dollars),26056.9449
226,Equatorial Guinea,1985,GDP in current prices (millions of US dollars),88.2903
226,Equatorial Guinea,1995,GDP in current prices (millions of US dollars),215.3279
226,Equatorial Guinea,2005,GDP in current prices (millions of US dollars),8519.6771
226,Equatorial Guinea,2010,GDP in current prices (millions of US dollars),16298.5353
226,Equatorial Guinea,2015,GDP in current prices (millions of US dollars),13175.5207
226,Equatorial Guinea,2017,GDP in current prices (millions of US dollars),12517.6707
226,Equatorial Guinea,2018,GDP in current prices (millions of US dollars),13324.3572
232,Eritrea,1995,GDP in current prices (millions of US dollars),639.7237
232,Eritrea,2005,GDP in current prices (millions of US dollars),1098.4247
232,Eritrea,2010,GDP in current prices (millions of US dollars),2117.0395
232,Eritrea,2015,GDP in current prices (millions of US dollars),4442.1275
232,Eritrea,2017,GDP in current prices (millions of US dollars),5928.3318
232,Eritrea,2018,GDP in current prices (millions of US dollars),6855.259
233,Estonia,1995,GDP in current prices (millions of US dollars),4470.6874
233,Estonia,2005,GDP in current prices (millions of US dollars),14095.6873
233,Estonia,2010,GDP in current prices (millions of US dollars),19696.7681
233,Estonia,2015,GDP in current prices (millions of US dollars),23048.8642
233,Estonia,2017,GDP in current prices (millions of US dollars),26859.1011
233,Estonia,2018,GDP in current prices (millions of US dollars),30747.1592
748,Eswatini,1985,GDP in current prices (millions of US dollars),538.7148
748,Eswatini,1995,GDP in current prices (millions of US dollars),1901.6522
748,Eswatini,2005,GDP in current prices (millions of US dollars),3178.1658
748,Eswatini,2010,GDP in current prices (millions of US dollars),4438.7399
748,Eswatini,2015,GDP in current prices (millions of US dollars),4073.382
748,Eswatini,2017,GDP in current prices (millions of US dollars),4446.2256
748,Eswatini,2018,GDP in current prices (millions of US dollars),4710.6275
231,Ethiopia,1995,GDP in current prices (millions of US dollars),7586.8368
231,Ethiopia,2005,GDP in current prices (millions of US dollars),12163.585
231,Ethiopia,2010,GDP in current prices (millions of US dollars),26311.2972
231,Ethiopia,2015,GDP in current prices (millions of US dollars),63078.6578
231,Ethiopia,2017,GDP in current prices (millions of US dollars),76784.7844
231,Ethiopia,2018,GDP in current prices (millions of US dollars),80292.4518
242,Fiji,1985,GDP in current prices (millions of US dollars),1142.588
242,Fiji,1995,GDP in current prices (millions of US dollars),1993.363
242,Fiji,2005,GDP in current prices (millions of US dollars),2980.6028
242,Fiji,2010,GDP in current prices (millions of US dollars),3140.5275
242,Fiji,2015,GDP in current prices (millions of US dollars),4682.495
242,Fiji,2017,GDP in current prices (millions of US dollars),5353.4684
242,Fiji,2018,GDP in current prices (millions of US dollars),5536.8133
246,Finland,1985,GDP in current prices (millions of US dollars),55875.2604
246,Finland,1995,GDP in current prices (millions of US dollars),134186.0486
246,Finland,2005,GDP in current prices (millions of US dollars),204804.0094
246,Finland,2010,GDP in current prices (millions of US dollars),249181.1905
246,Finland,2015,GDP in current prices (millions of US dollars),234585.3687
246,Finland,2017,GDP in current prices (millions of US dollars),255065.0644
246,Finland,2018,GDP in current prices (millions of US dollars),276878.3277
250,France,1985,GDP in current prices (millions of US dollars),553142.969
250,France,1995,GDP in current prices (millions of US dollars),1600996.702
250,France,2005,GDP in current prices (millions of US dollars),2196071.482
250,France,2010,GDP in current prices (millions of US dollars),2642609.549
250,France,2015,GDP in current prices (millions of US dollars),2438207.896
250,France,2017,GDP in current prices (millions of US dollars),2592689.47
250,France,2018,GDP in current prices (millions of US dollars),2778892.247
258,French Polynesia,1985,GDP in current prices (millions of US dollars),1716.1109
258,French Polynesia,1995,GDP in current prices (millions of US dollars),4420.6023
258,French Polynesia,2005,GDP in current prices (millions of US dollars),5702.7831
258,French Polynesia,2010,GDP in current prices (millions of US dollars),6080.712
258,French Polynesia,2015,GDP in current prices (millions of US dollars),5323.7049
258,French Polynesia,2017,GDP in current prices (millions of US dollars),5685.9462
258,French Polynesia,2018,GDP in current prices (millions of US dollars),6099.9247
266,Gabon,1985,GDP in current prices (millions of US dollars),4639.0975
266,Gabon,1995,GDP in current prices (millions of US dollars),5519.1774
266,Gabon,2005,GDP in current prices (millions of US dollars),9578.9728
266,Gabon,2010,GDP in current prices (millions of US dollars),14358.631
266,Gabon,2015,GDP in current prices (millions of US dollars),14372.2904
266,Gabon,2017,GDP in current prices (millions of US dollars),14929.4743
266,Gabon,2018,GDP in current prices (millions of US dollars),16994.0772
270,Gambia,1985,GDP in current prices (millions of US dollars),1087.4479
270,Gambia,1995,GDP in current prices (millions of US dollars),1306.2746
270,Gambia,2005,GDP in current prices (millions of US dollars),1027.7011
270,Gambia,2010,GDP in current prices (millions of US dollars),1543.2949
270,Gambia,2015,GDP in current prices (millions of US dollars),1378.1766
270,Gambia,2017,GDP in current prices (millions of US dollars),1504.9541
270,Gambia,2018,GDP in current prices (millions of US dollars),1632.8217
268,Georgia,1995,GDP in current prices (millions of US dollars),2843.751
268,Georgia,2005,GDP in current prices (millions of US dollars),6744.165
268,Georgia,2010,GDP in current prices (millions of US dollars),12243.2021
268,Georgia,2015,GDP in current prices (millions of US dollars),14953.6829
268,Georgia,2017,GDP in current prices (millions of US dollars),16242.6725
268,Georgia,2018,GDP in current prices (millions of US dollars),17599.6023
276,Germany,1985,GDP in current prices (millions of US dollars),732522.1094
276,Germany,1995,GDP in current prices (millions of US dollars),2585619.317
276,Germany,2005,GDP in current prices (millions of US dollars),2845731.98
276,Germany,2010,GDP in current prices (millions of US dollars),3396354.076
276,Germany,2015,GDP in current prices (millions of US dollars),3360549.974
276,Germany,2017,GDP in current prices (millions of US dollars),3665804.121
276,Germany,2018,GDP in current prices (millions of US dollars),3949548.834
288,Ghana,1985,GDP in current prices (millions of US dollars),8747.801
288,Ghana,1995,GDP in current prices (millions of US dollars),13713.9309
288,Ghana,2005,GDP in current prices (millions of US dollars),22764.8335
288,Ghana,2010,GDP in current prices (millions of US dollars),42587.4188
288,Ghana,2015,GDP in current prices (millions of US dollars),49181.5196
288,Ghana,2017,GDP in current prices (millions of US dollars),58994.8552
288,Ghana,2018,GDP in current prices (millions of US dollars),65534.7873
300,Greece,1985,GDP in current prices (millions of US dollars),47816.3125
300,Greece,1995,GDP in current prices (millions of US dollars),136886.1591
300,Greece,2005,GDP in current prices (millions of US dollars),247776.839
300,Greece,2010,GDP in current prices (millions of US dollars),299361.5766
300,Greece,2015,GDP in current prices (millions of US dollars),196590.959
300,Greece,2017,GDP in current prices (millions of US dollars),203588.8823
300,Greece,2018,GDP in current prices (millions of US dollars),218138.8313
304,Greenland,1985,GDP in current prices (millions of US dollars),451.1719
304,Greenland,1995,GDP in current prices (millions of US dollars),1321.0874
304,Greenland,2005,GDP in current prices (millions of US dollars),1849.8026
304,Greenland,2010,GDP in current prices (millions of US dollars),2503.1672
304,Greenland,2015,GDP in current prices (millions of US dollars),2499.1131
304,Greenland,2017,GDP in current prices (millions of US dollars),2826.6547
304,Greenland,2018,GDP in current prices (millions of US dollars),3051.6173
308,Grenada,1985,GDP in current prices (millions of US dollars),135.7899
308,Grenada,1995,GDP in current prices (millions of US dollars),278.2367
308,Grenada,2005,GDP in current prices (millions of US dollars),695.3704
308,Grenada,2010,GDP in current prices (millions of US dollars),771.0148
308,Grenada,2015,GDP in current prices (millions of US dollars),997.0079
308,Grenada,2017,GDP in current prices (millions of US dollars),1125.6856
308,Grenada,2018,GDP in current prices (millions of US dollars),1168.6962
320,Guatemala,1985,GDP in current prices (millions of US dollars),9966.709
320,Guatemala,1995,GDP in current prices (millions of US dollars),13065.577
320,Guatemala,2005,GDP in current prices (millions of US dollars),27211.2195
320,Guatemala,2010,GDP in current prices (millions of US dollars),41338.1588
320,Guatemala,2015,GDP in current prices (millions of US dollars),63767.4719
320,Guatemala,2017,GDP in current prices (millions of US dollars),75619.6865
320,Guatemala,2018,GDP in current prices (millions of US dollars),78460.8122
324,Guinea,1985,GDP in current prices (millions of US dollars),2849.591
324,Guinea,1995,GDP in current prices (millions of US dollars),5260.1543
324,Guinea,2005,GDP in current prices (millions of US dollars),4063.117
324,Guinea,2010,GDP in current prices (millions of US dollars),6853.4678
324,Guinea,2015,GDP in current prices (millions of US dollars),8794.2024
324,Guinea,2017,GDP in current prices (millions of US dollars),9914.9625
324,Guinea,2018,GDP in current prices (millions of US dollars),11639.603
624,Guinea-Bissau,1985,GDP in current prices (millions of US dollars),415.3003
624,Guinea-Bissau,1995,GDP in current prices (millions of US dollars),799.7972
624,Guinea-Bissau,2005,GDP in current prices (millions of US dollars),586.7956
624,Guinea-Bissau,2010,GDP in current prices (millions of US dollars),849.0501
624,Guinea-Bissau,2015,GDP in current prices (millions of US dollars),1047.4367
624,Guinea-Bissau,2017,GDP in current prices (millions of US dollars),1350.177
624,Guinea-Bissau,2018,GDP in current prices (millions of US dollars),1458.8684
328,Guyana,1985,GDP in current prices (millions of US dollars),736.6175
328,Guyana,1995,GDP in current prices (millions of US dollars),991.3838
328,Guyana,2005,GDP in current prices (millions of US dollars),1315.4385
328,Guyana,2010,GDP in current prices (millions of US dollars),2259.2903
328,Guyana,2015,GDP in current prices (millions of US dollars),3179.1041
328,Guyana,2017,GDP in current prices (millions of US dollars),3555.2081
328,Guyana,2018,GDP in current prices (millions of US dollars),3817.7176
332,Haiti,1985,GDP in current prices (millions of US dollars),2664.8526
332,Haiti,1995,GDP in current prices (millions of US dollars),2695.5406
332,Haiti,2005,GDP in current prices (millions of US dollars),4046.6398
332,Haiti,2010,GDP in current prices (millions of US dollars),6707.7782
332,Haiti,2015,GDP in current prices (millions of US dollars),8354.8462
332,Haiti,2017,GDP in current prices (millions of US dollars),8521.1321
332,Haiti,2018,GDP in current prices (millions of US dollars),9287.2662
340,Honduras,1985,GDP in current prices (millions of US dollars),4341.8739
340,Honduras,1995,GDP in current prices (millions of US dollars),4724.4644
340,Honduras,2005,GDP in current prices (millions of US dollars),9757.0129
340,Honduras,2010,GDP in current prices (millions of US dollars),15839.3446
340,Honduras,2015,GDP in current prices (millions of US dollars),20979.7917
340,Honduras,2017,GDP in current prices (millions of US dollars),23100.7817
340,Honduras,2018,GDP in current prices (millions of US dollars),23969.8579
348,Hungary,1985,GDP in current prices (millions of US dollars),23712.8955
348,Hungary,1995,GDP in current prices (millions of US dollars),46438.708
348,Hungary,2005,GDP in current prices (millions of US dollars),112980.9477
348,Hungary,2010,GDP in current prices (millions of US dollars),131135.5612
348,Hungary,2015,GDP in current prices (millions of US dollars),124529.7414
348,Hungary,2017,GDP in current prices (millions of US dollars),141510.583
348,Hungary,2018,GDP in current prices (millions of US dollars),157882.9128
352,Iceland,1985,GDP in current prices (millions of US dollars),2939.8474
352,Iceland,1995,GDP in current prices (millions of US dollars),7018.1038
352,Iceland,2005,GDP in current prices (millions of US dollars),16812.5388
352,Iceland,2010,GDP in current prices (millions of US dollars),13683.6897
352,Iceland,2015,GDP in current prices (millions of US dollars),17389.1016
352,Iceland,2017,GDP in current prices (millions of US dollars),24493.0356
352,Iceland,2018,GDP in current prices (millions of US dollars),25882.2188
356,India,1985,GDP in current prices (millions of US dollars),230042.7168
356,India,1995,GDP in current prices (millions of US dollars),371782.7198
356,India,2005,GDP in current prices (millions of US dollars),823611.578
356,India,2010,GDP in current prices (millions of US dollars),1669619.772
356,India,2015,GDP in current prices (millions of US dollars),2146758.608
356,India,2017,GDP in current prices (millions of US dollars),2625091.065
356,India,2018,GDP in current prices (millions of US dollars),2779351.533
360,Indonesia,1985,GDP in current prices (millions of US dollars),102170.6835
360,Indonesia,1995,GDP in current prices (millions of US dollars),236456.0375
360,Indonesia,2005,GDP in current prices (millions of US dollars),304371.8518
360,Indonesia,2010,GDP in current prices (millions of US dollars),755094.1576
360,Indonesia,2015,GDP in current prices (millions of US dollars),860854.2327
360,Indonesia,2017,GDP in current prices (millions of US dollars),1015423.457
360,Indonesia,2018,GDP in current prices (millions of US dollars),1042173.303
364,Iran (Islamic Republic of),1985,GDP in current prices (millions of US dollars),76256.8759
364,Iran (Islamic Republic of),1995,GDP in current prices (millions of US dollars),114364.4426
364,Iran (Islamic Republic of),2005,GDP in current prices (millions of US dollars),226452.1425
364,Iran (Islamic Republic of),2010,GDP in current prices (millions of US dollars),491098.6577
364,Iran (Islamic Republic of),2015,GDP in current prices (millions of US dollars),393436.0648
364,Iran (Islamic Republic of),2017,GDP in current prices (millions of US dollars),460976.1078
364,Iran (Islamic Republic of),2018,GDP in current prices (millions of US dollars),473090.9681
368,Iraq,1985,GDP in current prices (millions of US dollars),16877.5079
368,Iraq,1995,GDP in current prices (millions of US dollars),4863.1429
368,Iraq,2005,GDP in current prices (millions of US dollars),49954.8904
368,Iraq,2010,GDP in current prices (millions of US dollars),138516.7226
368,Iraq,2015,GDP in current prices (millions of US dollars),166774.1049
368,Iraq,2017,GDP in current prices (millions of US dollars),190643.8982
368,Iraq,2018,GDP in current prices (millions of US dollars),212271.8071
372,Ireland,1985,GDP in current prices (millions of US dollars),21295.781
372,Ireland,1995,GDP in current prices (millions of US dollars),69224.5797
372,Ireland,2005,GDP in current prices (millions of US dollars),211643.7705
372,Ireland,2010,GDP in current prices (millions of US dollars),222148.7613
372,Ireland,2015,GDP in current prices (millions of US dollars),291499.812
372,Ireland,2017,GDP in current prices (millions of US dollars),335663.1142
372,Ireland,2018,GDP in current prices (millions of US dollars),382674.3606
376,Israel,1985,GDP in current prices (millions of US dollars),27447.6349
376,Israel,1995,GDP in current prices (millions of US dollars),100385.0795
376,Israel,2005,GDP in current prices (millions of US dollars),142528.9116
