Region,CountryName,Year,Series,Value
288,Ghana,2017,Emissions (thousand metric tons of carbon dioxide),13779.635
292,Gibraltar,1975,Emissions (thousand metric tons of carbon dioxide),62.036
292,Gibraltar,1985,Emissions (thousand metric tons of carbon dioxide),90.096
292,Gibraltar,1995,Emissions (thousand metric tons of carbon dioxide),280.803
292,Gibraltar,2005,Emissions (thousand metric tons of carbon dioxide),405.663
292,Gibraltar,2010,Emissions (thousand metric tons of carbon dioxide),474.195
292,Gibraltar,2015,Emissions (thousand metric tons of carbon dioxide),589.619
292,Gibraltar,2016,Emissions (thousand metric tons of carbon dioxide),645.692
292,Gibraltar,2017,Emissions (thousand metric tons of carbon dioxide),703.9
300,Greece,1975,Emissions (thousand metric tons of carbon dioxide),34099.717
300,Greece,1985,Emissions (thousand metric tons of carbon dioxide),54479.901
300,Greece,1995,Emissions (thousand metric tons of carbon dioxide),76478.485
300,Greece,2005,Emissions (thousand metric tons of carbon dioxide),95156.324
300,Greece,2010,Emissions (thousand metric tons of carbon dioxide),83369.47
300,Greece,2015,Emissions (thousand metric tons of carbon dioxide),64543.218
300,Greece,2016,Emissions (thousand metric tons of carbon dioxide),63076.623
300,Greece,2017,Emissions (thousand metric tons of carbon dioxide),63213.31
320,Guatemala,1975,Emissions (thousand metric tons of carbon dioxide),3015.686
320,Guatemala,1985,Emissions (thousand metric tons of carbon dioxide),3183.813
320,Guatemala,1995,Emissions (thousand metric tons of carbon dioxide),5858.99
320,Guatemala,2005,Emissions (thousand metric tons of carbon dioxide),10621.597
320,Guatemala,2010,Emissions (thousand metric tons of carbon dioxide),10272.703
320,Guatemala,2015,Emissions (thousand metric tons of carbon dioxide),15164.376
320,Guatemala,2016,Emissions (thousand metric tons of carbon dioxide),16261.135
320,Guatemala,2017,Emissions (thousand metric tons of carbon dioxide),15703.161
332,Haiti,1975,Emissions (thousand metric tons of carbon dioxide),412.844
332,Haiti,1985,Emissions (thousand metric tons of carbon dioxide),796.137
332,Haiti,1995,Emissions (thousand metric tons of carbon dioxide),902.323
332,Haiti,2005,Emissions (thousand metric tons of carbon dioxide),1980.992
332,Haiti,2010,Emissions (thousand metric tons of carbon dioxide),2095.144
332,Haiti,2015,Emissions (thousand metric tons of carbon dioxide),3208.933
332,Haiti,2016,Emissions (thousand metric tons of carbon dioxide),3250.079
332,Haiti,2017,Emissions (thousand metric tons of carbon dioxide),3293.125
340,Honduras,1975,Emissions (thousand metric tons of carbon dioxide),1327.971
340,Honduras,1985,Emissions (thousand metric tons of carbon dioxide),1671.582
340,Honduras,1995,Emissions (thousand metric tons of carbon dioxide),3575.392
340,Honduras,2005,Emissions (thousand metric tons of carbon dioxide),7192.737
340,Honduras,2010,Emissions (thousand metric tons of carbon dioxide),7535.444
340,Honduras,2015,Emissions (thousand metric tons of carbon dioxide),9558.552
340,Honduras,2016,Emissions (thousand metric tons of carbon dioxide),9132.171
340,Honduras,2017,Emissions (thousand metric tons of carbon dioxide),9426.74
348,Hungary,1975,Emissions (thousand metric tons of carbon dioxide),70172.709
348,Hungary,1985,Emissions (thousand metric tons of carbon dioxide),79755.472
348,Hungary,1995,Emissions (thousand metric tons of carbon dioxide),56245.319
348,Hungary,2005,Emissions (thousand metric tons of carbon dioxide),54722.182
348,Hungary,2010,Emissions (thousand metric tons of carbon dioxide),47145.132
348,Hungary,2015,Emissions (thousand metric tons of carbon dioxide),42708.351
348,Hungary,2016,Emissions (thousand metric tons of carbon dioxide),43777.954
348,Hungary,2017,Emissions (thousand metric tons of carbon dioxide),45783.636
352,Iceland,1975,Emissions (thousand metric tons of carbon dioxide),1614.157
352,Iceland,1985,Emissions (thousand metric tons of carbon dioxide),1627.919
352,Iceland,1995,Emissions (thousand metric tons of carbon dioxide),1964.286
352,Iceland,2005,Emissions (thousand metric tons of carbon dioxide),2235.38
352,Iceland,2010,Emissions (thousand metric tons of carbon dioxide),1949.182
352,Iceland,2015,Emissions (thousand metric tons of carbon dioxide),2057.458
352,Iceland,2016,Emissions (thousand metric tons of carbon dioxide),2064.863
352,Iceland,2017,Emissions (thousand metric tons of carbon dioxide),2173.307
356,India,1975,Emissions (thousand metric tons of carbon dioxide),217193.593
356,India,1985,Emissions (thousand metric tons of carbon dioxide),376237.076
356,India,1995,Emissions (thousand metric tons of carbon dioxide),703332.012
356,India,2005,Emissions (thousand metric tons of carbon dioxide),1073700.993
356,India,2010,Emissions (thousand metric tons of carbon dioxide),1583431.201
356,India,2015,Emissions (thousand metric tons of carbon dioxide),2026704.698
356,India,2016,Emissions (thousand metric tons of carbon dioxide),2057682.254
356,India,2017,Emissions (thousand metric tons of carbon dioxide),2161567.072
360,Indonesia,1975,Emissions (thousand metric tons of carbon dioxide),37839.826
360,Indonesia,1985,Emissions (thousand metric tons of carbon dioxide),84233.249
360,Indonesia,1995,Emissions (thousand metric tons of carbon dioxide),204206.565
360,Indonesia,2005,Emissions (thousand metric tons of carbon dioxide),317824.312
360,Indonesia,2010,Emissions (thousand metric tons of carbon dioxide),357646.151
360,Indonesia,2015,Emissions (thousand metric tons of carbon dioxide),459139.082
360,Indonesia,2016,Emissions (thousand metric tons of carbon dioxide),454267.119
360,Indonesia,2017,Emissions (thousand metric tons of carbon dioxide),496406.275
364,Iran (Islamic Republic of),1975,Emissions (thousand metric tons of carbon dioxide),68032.544
364,Iran (Islamic Republic of),1985,Emissions (thousand metric tons of carbon dioxide),145047.521
364,Iran (Islamic Republic of),1995,Emissions (thousand metric tons of carbon dioxide),244569.989
364,Iran (Islamic Republic of),2005,Emissions (thousand metric tons of carbon dioxide),417780.642
364,Iran (Islamic Republic of),2010,Emissions (thousand metric tons of carbon dioxide),498607.87
364,Iran (Islamic Republic of),2015,Emissions (thousand metric tons of carbon dioxide),553300.897
364,Iran (Islamic Republic of),2016,Emissions (thousand metric tons of carbon dioxide),554410.488
364,Iran (Islamic Republic of),2017,Emissions (thousand metric tons of carbon dioxide),567123.294
368,Iraq,1975,Emissions (thousand metric tons of carbon dioxide),15538.682
368,Iraq,1985,Emissions (thousand metric tons of carbon dioxide),37974.35
368,Iraq,1995,Emissions (thousand metric tons of carbon dioxide),95144.89
368,Iraq,2005,Emissions (thousand metric tons of carbon dioxide),73175.677
368,Iraq,2010,Emissions (thousand metric tons of carbon dioxide),103576.749
368,Iraq,2015,Emissions (thousand metric tons of carbon dioxide),130762.392
368,Iraq,2016,Emissions (thousand metric tons of carbon dioxide),140337.13
368,Iraq,2017,Emissions (thousand metric tons of carbon dioxide),139877.659
372,Ireland,1975,Emissions (thousand metric tons of carbon dioxide),21148.87
372,Ireland,1985,Emissions (thousand metric tons of carbon dioxide),26453.225
372,Ireland,1995,Emissions (thousand metric tons of carbon dioxide),32636.823
372,Ireland,2005,Emissions (thousand metric tons of carbon dioxide),44420.119
372,Ireland,2010,Emissions (thousand metric tons of carbon dioxide),39516.725
372,Ireland,2015,Emissions (thousand metric tons of carbon dioxide),35342.128
372,Ireland,2016,Emissions (thousand metric tons of carbon dioxide),36863.114
372,Ireland,2017,Emissions (thousand metric tons of carbon dioxide),35720.302
376,Israel,1975,Emissions (thousand metric tons of carbon dioxide),16410.171
376,Israel,1985,Emissions (thousand metric tons of carbon dioxide),24310.593
376,Israel,1995,Emissions (thousand metric tons of carbon dioxide),44873.881
376,Israel,2005,Emissions (thousand metric tons of carbon dioxide),58796.711
376,Israel,2010,Emissions (thousand metric tons of carbon dioxide),68437.949
376,Israel,2015,Emissions (thousand metric tons of carbon dioxide),63927.754
376,Israel,2016,Emissions (thousand metric tons of carbon dioxide),63082.005
376,Israel,2017,Emissions (thousand metric tons of carbon dioxide),63766.189
380,Italy,1975,Emissions (thousand metric tons of carbon dioxide),317060.307
380,Italy,1985,Emissions (thousand metric tons of carbon dioxide),342046.885
380,Italy,1995,Emissions (thousand metric tons of carbon dioxide),401104.969
380,Italy,2005,Emissions (thousand metric tons of carbon dioxide),456431.826
380,Italy,2010,Emissions (thousand metric tons of carbon dioxide),391992.33
380,Italy,2015,Emissions (thousand metric tons of carbon dioxide),329662.257
380,Italy,2016,Emissions (thousand metric tons of carbon dioxide),325657.168
380,Italy,2017,Emissions (thousand metric tons of carbon dioxide),321481.224
388,Jamaica,1975,Emissions (thousand metric tons of carbon dioxide),7448.304
388,Jamaica,1985,Emissions (thousand metric tons of carbon dioxide),4669.488
388,Jamaica,1995,Emissions (thousand metric tons of carbon dioxide),8417
388,Jamaica,2005,Emissions (thousand metric tons of carbon dioxide),10281.648
388,Jamaica,2010,Emissions (thousand metric tons of carbon dioxide),6930.89
388,Jamaica,2015,Emissions (thousand metric tons of carbon dioxide),6992.686
388,Jamaica,2016,Emissions (thousand metric tons of carbon dioxide),7524.926
388,Jamaica,2017,Emissions (thousand metric tons of carbon dioxide),6971.666
392,Japan,1975,Emissions (thousand metric tons of carbon dioxide),849909.997
392,Japan,1985,Emissions (thousand metric tons of carbon dioxide),866233.818
392,Japan,1995,Emissions (thousand metric tons of carbon dioxide),1118246.59
392,Japan,2005,Emissions (thousand metric tons of carbon dioxide),1166814.399
392,Japan,2010,Emissions (thousand metric tons of carbon dioxide),1127152.038
392,Japan,2015,Emissions (thousand metric tons of carbon dioxide),1155666.505
392,Japan,2016,Emissions (thousand metric tons of carbon dioxide),1146887.524
392,Japan,2017,Emissions (thousand metric tons of carbon dioxide),1132435.4
400,Jordan,1975,Emissions (thousand metric tons of carbon dioxide),2151.025
400,Jordan,1985,Emissions (thousand metric tons of carbon dioxide),7474.582
400,Jordan,1995,Emissions (thousand metric tons of carbon dioxide),12194.147
400,Jordan,2005,Emissions (thousand metric tons of carbon dioxide),17922.443
400,Jordan,2010,Emissions (thousand metric tons of carbon dioxide),18801.144
400,Jordan,2015,Emissions (thousand metric tons of carbon dioxide),23785.053
400,Jordan,2016,Emissions (thousand metric tons of carbon dioxide),23834.961
400,Jordan,2017,Emissions (thousand metric tons of carbon dioxide),25550.14
398,Kazakhstan,1995,Emissions (thousand metric tons of carbon dioxide),170519.468
398,Kazakhstan,2005,Emissions (thousand metric tons of carbon dioxide),156902.433
398,Kazakhstan,2010,Emissions (thousand metric tons of carbon dioxide),221101.402
398,Kazakhstan,2015,Emissions (thousand metric tons of carbon dioxide),245762.673
398,Kazakhstan,2016,Emissions (thousand metric tons of carbon dioxide),254927.792
398,Kazakhstan,2017,Emissions (thousand metric tons of carbon dioxide),255767.646
404,Kenya,1975,Emissions (thousand metric tons of carbon dioxide),3460.622
404,Kenya,1985,Emissions (thousand metric tons of carbon dioxide),4592.785
404,Kenya,1995,Emissions (thousand metric tons of carbon dioxide),5729.446
404,Kenya,2005,Emissions (thousand metric tons of carbon dioxide),7483.192
404,Kenya,2010,Emissions (thousand metric tons of carbon dioxide),11209.779
404,Kenya,2015,Emissions (thousand metric tons of carbon dioxide),14721.841
404,Kenya,2016,Emissions (thousand metric tons of carbon dioxide),16266.163
404,Kenya,2017,Emissions (thousand metric tons of carbon dioxide),16264.973
412,Kosovo,2005,Emissions (thousand metric tons of carbon dioxide),6639.156
412,Kosovo,2010,Emissions (thousand metric tons of carbon dioxide),8695.947
412,Kosovo,2015,Emissions (thousand metric tons of carbon dioxide),8605.689
412,Kosovo,2016,Emissions (thousand metric tons of carbon dioxide),9080.385
412,Kosovo,2017,Emissions (thousand metric tons of carbon dioxide),8168.55
414,Kuwait,1975,Emissions (thousand metric tons of carbon dioxide),15107.406
414,Kuwait,1985,Emissions (thousand metric tons of carbon dioxide),36749.463
414,Kuwait,1995,Emissions (thousand metric tons of carbon dioxide),32351.708
414,Kuwait,2005,Emissions (thousand metric tons of carbon dioxide),64750.023
414,Kuwait,2010,Emissions (thousand metric tons of carbon dioxide),77004.456
414,Kuwait,2015,Emissions (thousand metric tons of carbon dioxide),91638.915
414,Kuwait,2016,Emissions (thousand metric tons of carbon dioxide),93178.766
414,Kuwait,2017,Emissions (thousand metric tons of carbon dioxide),89420.615
417,Kyrgyzstan,1995,Emissions (thousand metric tons of carbon dioxide),4458.54
417,Kyrgyzstan,2005,Emissions (thousand metric tons of carbon dioxide),4891.9
417,Kyrgyzstan,2010,Emissions (thousand metric tons of carbon dioxide),6040.358
417,Kyrgyzstan,2015,Emissions (thousand metric tons of carbon dioxide),9896.806
417,Kyrgyzstan,2016,Emissions (thousand metric tons of carbon dioxide),9298.993
417,Kyrgyzstan,2017,Emissions (thousand metric tons of carbon dioxide),8909.263
428,Latvia,1995,Emissions (thousand metric tons of carbon dioxide),8902.54
428,Latvia,2005,Emissions (thousand metric tons of carbon dioxide),7580.61
428,Latvia,2010,Emissions (thousand metric tons of carbon dioxide),8087.541
428,Latvia,2015,Emissions (thousand metric tons of carbon dioxide),6845.608
428,Latvia,2016,Emissions (thousand metric tons of carbon dioxide),6799.011
428,Latvia,2017,Emissions (thousand metric tons of carbon dioxide),6679.644
422,Lebanon,1975,Emissions (thousand metric tons of carbon dioxide),5709.367
422,Lebanon,1985,Emissions (thousand metric tons of carbon dioxide),6614.05
422,Lebanon,1995,Emissions (thousand metric tons of carbon dioxide),12829.853
422,Lebanon,2005,Emissions (thousand metric tons of carbon dioxide),14523.599
422,Lebanon,2010,Emissions (thousand metric tons of carbon dioxide),18293.3
422,Lebanon,2015,Emissions (thousand metric tons of carbon dioxide),24619.15
422,Lebanon,2016,Emissions (thousand metric tons of carbon dioxide),25460.51
422,Lebanon,2017,Emissions (thousand metric tons of carbon dioxide),26931.044
434,Libya,1975,Emissions (thousand metric tons of carbon dioxide),8670.6
434,Libya,1985,Emissions (thousand metric tons of carbon dioxide),21243.693
434,Libya,1995,Emissions (thousand metric tons of carbon dioxide),32953.725
434,Libya,2005,Emissions (thousand metric tons of carbon dioxide),43101.459
434,Libya,2010,Emissions (thousand metric tons of carbon dioxide),48181.967
434,Libya,2015,Emissions (thousand metric tons of carbon dioxide),42725.711
434,Libya,2016,Emissions (thousand metric tons of carbon dioxide),41056.051
434,Libya,2017,Emissions (thousand metric tons of carbon dioxide),41528.35
440,Lithuania,1995,Emissions (thousand metric tons of carbon dioxide),13434.207
440,Lithuania,2005,Emissions (thousand metric tons of carbon dioxide),12443.951
440,Lithuania,2010,Emissions (thousand metric tons of carbon dioxide),12314.715
440,Lithuania,2015,Emissions (thousand metric tons of carbon dioxide),10550.273
440,Lithuania,2016,Emissions (thousand metric tons of carbon dioxide),10750.005
440,Lithuania,2017,Emissions (thousand metric tons of carbon dioxide),10811.096
442,Luxembourg,1975,Emissions (thousand metric tons of carbon dioxide),12739.168
442,Luxembourg,1985,Emissions (thousand metric tons of carbon dioxide),10335.311
442,Luxembourg,1995,Emissions (thousand metric tons of carbon dioxide),8225.746
442,Luxembourg,2005,Emissions (thousand metric tons of carbon dioxide),11493.299
442,Luxembourg,2010,Emissions (thousand metric tons of carbon dioxide),10664.187
442,Luxembourg,2015,Emissions (thousand metric tons of carbon dioxide),8804.662
442,Luxembourg,2016,Emissions (thousand metric tons of carbon dioxide),8501.982
442,Luxembourg,2017,Emissions (thousand metric tons of carbon dioxide),8631.187
458,Malaysia,1975,Emissions (thousand metric tons of carbon dioxide),16217.173
458,Malaysia,1985,Emissions (thousand metric tons of carbon dioxide),32910.606
458,Malaysia,1995,Emissions (thousand metric tons of carbon dioxide),79589.944
458,Malaysia,2005,Emissions (thousand metric tons of carbon dioxide),155842.735
458,Malaysia,2010,Emissions (thousand metric tons of carbon dioxide),189860.901
458,Malaysia,2015,Emissions (thousand metric tons of carbon dioxide),220437.513
458,Malaysia,2016,Emissions (thousand metric tons of carbon dioxide),216236.083
458,Malaysia,2017,Emissions (thousand metric tons of carbon dioxide),211046.967
470,Malta,1975,Emissions (thousand metric tons of carbon dioxide),651.329
470,Malta,1985,Emissions (thousand metric tons of carbon dioxide),1158.07
470,Malta,1995,Emissions (thousand metric tons of carbon dioxide),2378.847
470,Malta,2005,Emissions (thousand metric tons of carbon dioxide),2621.893
470,Malta,2010,Emissions (thousand metric tons of carbon dioxide),2580.576
470,Malta,2015,Emissions (thousand metric tons of carbon dioxide),1648.9
470,Malta,2016,Emissions (thousand metric tons of carbon dioxide),1354.078
470,Malta,2017,Emissions (thousand metric tons of carbon dioxide),1516.276
480,Mauritius,1975,Emissions (thousand metric tons of carbon dioxide),422.4
480,Mauritius,1985,Emissions (thousand metric tons of carbon dioxide),611.518
480,Mauritius,1995,Emissions (thousand metric tons of carbon dioxide),1551.459
480,Mauritius,2005,Emissions (thousand metric tons of carbon dioxide),2961.755
480,Mauritius,2010,Emissions (thousand metric tons of carbon dioxide),3662.144
480,Mauritius,2015,Emissions (thousand metric tons of carbon dioxide),3967.535
480,Mauritius,2016,Emissions (thousand metric tons of carbon dioxide),4042.202
480,Mauritius,2017,Emissions (thousand metric tons of carbon dioxide),4182.138
484,Mexico,1975,Emissions (thousand metric tons of carbon dioxide),134558.202
484,Mexico,1985,Emissions (thousand metric tons of carbon dioxide),241153.838
484,Mexico,1995,Emissions (thousand metric tons of carbon dioxide),291336.44
484,Mexico,2005,Emissions (thousand metric tons of carbon dioxide),412385.135
484,Mexico,2010,Emissions (thousand metric tons of carbon dioxide),440460.336
484,Mexico,2015,Emissions (thousand metric tons of carbon dioxide),442417.19
484,Mexico,2016,Emissions (thousand metric tons of carbon dioxide),446175.879
484,Mexico,2017,Emissions (thousand metric tons of carbon dioxide),445991.937
496,Mongolia,1985,Emissions (thousand metric tons of carbon dioxide),11761.986
496,Mongolia,1995,Emissions (thousand metric tons of carbon dioxide),10235.411
496,Mongolia,2005,Emissions (thousand metric tons of carbon dioxide),10984.928
496,Mongolia,2010,Emissions (thousand metric tons of carbon dioxide),14139.533
496,Mongolia,2015,Emissions (thousand metric tons of carbon dioxide),17118.652
496,Mongolia,2016,Emissions (thousand metric tons of carbon dioxide),17981.117
496,Mongolia,2017,Emissions (thousand metric tons of carbon dioxide),19276
499,Montenegro,2005,Emissions (thousand metric tons of carbon dioxide),2004.798
499,Montenegro,2010,Emissions (thousand metric tons of carbon dioxide),2584.208
499,Montenegro,2015,Emissions (thousand metric tons of carbon dioxide),2358.285
499,Montenegro,2016,Emissions (thousand metric tons of carbon dioxide),2112.994
499,Montenegro,2017,Emissions (thousand metric tons of carbon dioxide),2206.233
504,Morocco,1975,Emissions (thousand metric tons of carbon dioxide),9662.413
504,Morocco,1985,Emissions (thousand metric tons of carbon dioxide),16272.651
504,Morocco,1995,Emissions (thousand metric tons of carbon dioxide),26073.834
504,Morocco,2005,Emissions (thousand metric tons of carbon dioxide),39215.868
504,Morocco,2010,Emissions (thousand metric tons of carbon dioxide),46396.882
504,Morocco,2015,Emissions (thousand metric tons of carbon dioxide),55371.267
504,Morocco,2016,Emissions (thousand metric tons of carbon dioxide),55299.726
504,Morocco,2017,Emissions (thousand metric tons of carbon dioxide),58149.86
508,Mozambique,1975,Emissions (thousand metric tons of carbon dioxide),2375.964
508,Mozambique,1985,Emissions (thousand metric tons of carbon dioxide),1504.154
508,Mozambique,1995,Emissions (thousand metric tons of carbon dioxide),1148.226
508,Mozambique,2005,Emissions (thousand metric tons of carbon dioxide),1514.919
508,Mozambique,2010,Emissions (thousand metric tons of carbon dioxide),2377.492
508,Mozambique,2015,Emissions (thousand metric tons of carbon dioxide),6221.087
508,Mozambique,2016,Emissions (thousand metric tons of carbon dioxide),8445.417
508,Mozambique,2017,Emissions (thousand metric tons of carbon dioxide),7624.932
104,Myanmar,1975,Emissions (thousand metric tons of carbon dioxide),3927.468
104,Myanmar,1985,Emissions (thousand metric tons of carbon dioxide),5734.879
104,Myanmar,1995,Emissions (thousand metric tons of carbon dioxide),6727.112
104,Myanmar,2005,Emissions (thousand metric tons of carbon dioxide),10477.314
104,Myanmar,2010,Emissions (thousand metric tons of carbon dioxide),7906.445
104,Myanmar,2015,Emissions (thousand metric tons of carbon dioxide),18671.324
104,Myanmar,2016,Emissions (thousand metric tons of carbon dioxide),20899.074
104,Myanmar,2017,Emissions (thousand metric tons of carbon dioxide),30404.919
516,Namibia,1995,Emissions (thousand metric tons of carbon dioxide),1794.288
516,Namibia,2005,Emissions (thousand metric tons of carbon dioxide),2492.652
516,Namibia,2010,Emissions (thousand metric tons of carbon dioxide),3078.895
516,Namibia,2015,Emissions (thousand metric tons of carbon dioxide),3858.399
516,Namibia,2016,Emissions (thousand metric tons of carbon dioxide),3983.156
516,Namibia,2017,Emissions (thousand metric tons of carbon dioxide),4037.15
524,Nepal,1975,Emissions (thousand metric tons of carbon dioxide),318.654
524,Nepal,1985,Emissions (thousand metric tons of carbon dioxide),551.256
524,Nepal,1995,Emissions (thousand metric tons of carbon dioxide),1763.15
524,Nepal,2005,Emissions (thousand metric tons of carbon dioxide),3074.201
524,Nepal,2010,Emissions (thousand metric tons of carbon dioxide),4121.846
524,Nepal,2015,Emissions (thousand metric tons of carbon dioxide),5694.237
524,Nepal,2016,Emissions (thousand metric tons of carbon dioxide),8503.721
524,Nepal,2017,Emissions (thousand metric tons of carbon dioxide),10113.953
528,Netherlands,1975,Emissions (thousand metric tons of carbon dioxide),131962.01
528,Netherlands,1985,Emissions (thousand metric tons of carbon dioxide),138396.723
528,Netherlands,1995,Emissions (thousand metric tons of carbon dioxide),163582.74
528,Netherlands,2005,Emissions (thousand metric tons of carbon dioxide),167489.66
528,Netherlands,2010,Emissions (thousand metric tons of carbon dioxide),170762.343
528,Netherlands,2015,Emissions (thousand metric tons of carbon dioxide),157858.417
528,Netherlands,2016,Emissions (thousand metric tons of carbon dioxide),158034.178
528,Netherlands,2017,Emissions (thousand metric tons of carbon dioxide),155574.278
554,New Zealand,1975,Emissions (thousand metric tons of carbon dioxide),16429.691
554,New Zealand,1985,Emissions (thousand metric tons of carbon dioxide),18905.085
554,New Zealand,1995,Emissions (thousand metric tons of carbon dioxide),23933.941
554,New Zealand,2005,Emissions (thousand metric tons of carbon dioxide),33690.287
554,New Zealand,2010,Emissions (thousand metric tons of carbon dioxide),30347.958
554,New Zealand,2015,Emissions (thousand metric tons of carbon dioxide),31258.942
554,New Zealand,2016,Emissions (thousand metric tons of carbon dioxide),30434.542
554,New Zealand,2017,Emissions (thousand metric tons of carbon dioxide),32241.597
558,Nicaragua,1975,Emissions (thousand metric tons of carbon dioxide),1849.605
558,Nicaragua,1985,Emissions (thousand metric tons of carbon dioxide),1805.723
558,Nicaragua,1995,Emissions (thousand metric tons of carbon dioxide),2513.712
558,Nicaragua,2005,Emissions (thousand metric tons of carbon dioxide),4032.083
558,Nicaragua,2010,Emissions (thousand metric tons of carbon dioxide),4277.15
558,Nicaragua,2015,Emissions (thousand metric tons of carbon dioxide),5054.947
558,Nicaragua,2016,Emissions (thousand metric tons of carbon dioxide),5112.604
558,Nicaragua,2017,Emissions (thousand metric tons of carbon dioxide),5106.281
562,Niger,2005,Emissions (thousand metric tons of carbon dioxide),736.144
562,Niger,2010,Emissions (thousand metric tons of carbon dioxide),1358.855
562,Niger,2015,Emissions (thousand metric tons of carbon dioxide),1953.955
562,Niger,2016,Emissions (thousand metric tons of carbon dioxide),1951.763
562,Niger,2017,Emissions (thousand metric tons of carbon dioxide),2048.704
566,Nigeria,1975,Emissions (thousand metric tons of carbon dioxide),10816.425
566,Nigeria,1985,Emissions (thousand metric tons of carbon dioxide),31785.039
566,Nigeria,1995,Emissions (thousand metric tons of carbon dioxide),32775.287
566,Nigeria,2005,Emissions (thousand metric tons of carbon dioxide),56558.056
566,Nigeria,2010,Emissions (thousand metric tons of carbon dioxide),55417.965
566,Nigeria,2015,Emissions (thousand metric tons of carbon dioxide),82588.782
566,Nigeria,2016,Emissions (thousand metric tons of carbon dioxide),84738.062
566,Nigeria,2017,Emissions (thousand metric tons of carbon dioxide),85988.513
578,Norway,1975,Emissions (thousand metric tons of carbon dioxide),23603.322
578,Norway,1985,Emissions (thousand metric tons of carbon dioxide),26415.65
578,Norway,1995,Emissions (thousand metric tons of carbon dioxide),31408.419
578,Norway,2005,Emissions (thousand metric tons of carbon dioxide),34500.489
578,Norway,2010,Emissions (thousand metric tons of carbon dioxide),37291.15
578,Norway,2015,Emissions (thousand metric tons of carbon dioxide),35890.983
578,Norway,2016,Emissions (thousand metric tons of carbon dioxide),35281.342
578,Norway,2017,Emissions (thousand metric tons of carbon dioxide),34760.858
512,Oman,1975,Emissions (thousand metric tons of carbon dioxide),722.24
512,Oman,1985,Emissions (thousand metric tons of carbon dioxide),5636.288
512,Oman,1995,Emissions (thousand metric tons of carbon dioxide),14691.666
512,Oman,2005,Emissions (thousand metric tons of carbon dioxide),25181.794
512,Oman,2010,Emissions (thousand metric tons of carbon dioxide),42367.74
512,Oman,2015,Emissions (thousand metric tons of carbon dioxide),63636.288
512,Oman,2016,Emissions (thousand metric tons of carbon dioxide),63137.552
512,Oman,2017,Emissions (thousand metric tons of carbon dioxide),65498.56
586,Pakistan,1975,Emissions (thousand metric tons of carbon dioxide),19981.642
586,Pakistan,1985,Emissions (thousand metric tons of carbon dioxide),36498.746
586,Pakistan,1995,Emissions (thousand metric tons of carbon dioxide),79248.729
586,Pakistan,2005,Emissions (thousand metric tons of carbon dioxide),114969.678
586,Pakistan,2010,Emissions (thousand metric tons of carbon dioxide),129168.625
586,Pakistan,2015,Emissions (thousand metric tons of carbon dioxide),150688.547
586,Pakistan,2016,Emissions (thousand metric tons of carbon dioxide),164184.363
586,Pakistan,2017,Emissions (thousand metric tons of carbon dioxide),183447.068
591,Panama,1975,Emissions (thousand metric tons of carbon dioxide),3096.657
591,Panama,1985,Emissions (thousand metric tons of carbon dioxide),2666.133
591,Panama,1995,Emissions (thousand metric tons of carbon dioxide),4091.661
591,Panama,2005,Emissions (thousand metric tons of carbon dioxide),6776.118
591,Panama,2010,Emissions (thousand metric tons of carbon dioxide),8878.513
591,Panama,2015,Emissions (thousand metric tons of carbon dioxide),10102.101
591,Panama,2016,Emissions (thousand metric tons of carbon dioxide),10191.378
591,Panama,2017,Emissions (thousand metric tons of carbon dioxide),9612.198
600,Paraguay,1975,Emissions (thousand metric tons of carbon dioxide),703.543
600,Paraguay,1985,Emissions (thousand metric tons of carbon dioxide),1422.914
600,Paraguay,1995,Emissions (thousand metric tons of carbon dioxide),3489.665
600,Paraguay,2005,Emissions (thousand metric tons of carbon dioxide),3472.665
600,Paraguay,2010,Emissions (thousand metric tons of carbon dioxide),4791.954
600,Paraguay,2015,Emissions (thousand metric tons of carbon dioxide),5849.183
600,Paraguay,2016,Emissions (thousand metric tons of carbon dioxide),6803.062
600,Paraguay,2017,Emissions (thousand metric tons of carbon dioxide),7654.689
604,Peru,1975,Emissions (thousand metric tons of carbon dioxide),18240.381
604,Peru,1985,Emissions (thousand metric tons of carbon dioxide),18051.923
604,Peru,1995,Emissions (thousand metric tons of carbon dioxide),23310.638
604,Peru,2005,Emissions (thousand metric tons of carbon dioxide),28632.888
604,Peru,2010,Emissions (thousand metric tons of carbon dioxide),41544.007
604,Peru,2015,Emissions (thousand metric tons of carbon dioxide),49724.806
604,Peru,2016,Emissions (thousand metric tons of carbon dioxide),52186.698
604,Peru,2017,Emissions (thousand metric tons of carbon dioxide),49693.643
608,Philippines,1975,Emissions (thousand metric tons of carbon dioxide),29244.261
608,Philippines,1985,Emissions (thousand metric tons of carbon dioxide),29268.471
608,Philippines,1995,Emissions (thousand metric tons of carbon dioxide),57257.517
608,Philippines,2005,Emissions (thousand metric tons of carbon dioxide),71501.652
608,Philippines,2010,Emissions (thousand metric tons of carbon dioxide),77128.398
608,Philippines,2015,Emissions (thousand metric tons of carbon dioxide),103891.197
608,Philippines,2016,Emissions (thousand metric tons of carbon dioxide),114751.784
608,Philippines,2017,Emissions (thousand metric tons of carbon dioxide),126487.694
616,Poland,1975,Emissions (thousand metric tons of carbon dioxide),338900.005
616,Poland,1985,Emissions (thousand metric tons of carbon dioxide),422392.233
